microsample	richness	neutral	phylogenetic	section	type	batch	cryosection	buffer	Xcoord	Ycoord	size	collection_method	collection	collection_attempts	cycles	animal	protocol	adapter	type_binomial	fastp_total_before_filtering.total_reads	fastp_total_after_filtering.total_reads	fastp_total_low_quality_reads	fastp_total_adapter_trimmed_reads	fastp_total_total_polyx_trimmed_reads	fastp_total_polyx_trimmed_reads.A	fastp_total_polyx_trimmed_reads.T	fastp_total_polyx_trimmed_reads.C	fastp_total_polyx_trimmed_reads.G	fastp_total_before_filtering.total_bases	fastp_total_after_filtering.total_bases	fastp_total_adapter_trimmed_bases	fastp_total_total_polyx_trimmed_bases	fastp_total_polyx_trimmed_bases.A	fastp_total_polyx_trimmed_bases.T	fastp_total_polyx_trimmed_bases.C	fastp_total_polyx_trimmed_bases.G	fastp_avg_before_filtering.gc_content	fastp_avg_after_filtering.gc_content	fastp_avg_duplication.rate	raw_sequences_chicken	raw_sequences_human	raw_sequences_pig	reads_mapped_chicken	reads_mapped_human	reads_mapped_pig	reads_unmapped_chicken	reads_unmapped_human	reads_unmapped_pig	raw_sequences_bacteria	reads_mapped_bacteria	reads_unmapped_bacteria	mapbac_counts_unfilt	mapbac_counts_filt	sgm_microbial_fraction	sgm_average_bacterial_archaeal_genome_size	np_Redundancy	np_Coverage	np_Diversity	kr_Eukaryota	kr_Bacteria	kr_Archaea	kr_Viruses	kr_total	kr_Bacteria_pct	genome_count_filtering30	seq_yield	seq_yield_filtered	low_quality_pct	adapter_contamination_pct	mapping_host_pct	mapping_human_pct	mapping_pig_pct	seq_yield_bacteria	mapping_bacteria_total_pct	mapping_bacteria_filtered_pct	mapping_reference_pct	bacteria_retained_pct
M300731	63	35.28676067905052	3.4606134194786375	Colon	Positive	MSEB0010	G121eO301A	B11	12362.87926	20562.75016	5000	Lid8_Covaris_500639	Fail	3	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	31634480	6967822	3472164	23035123	201785	80679	8814	12355	99937	4745172000	1021043136	1562393667	3308902	730036	124015	478675	1976176	0.7035812857142857	0.5263731428571429	0.32920079142857145	6967822	6964706	6962272	2543	2370	129	6965279	6962336	6962143	6962020	5876126	1085894	5876126	5414013	0.70815	2731213.6666666665	0.5119571428571429	0.5395285714285714	16.6724	1253921	309475	3548	39715	1606659	0.19262021374790791	retained	31634480	6967822	0.7797396385210061	0.3292596489653062	8.038697016672946e-5	7.491825375349935e-5	4.07782900177275e-6	6962020	0.18575067458039457	0.8433232077398074	0.8440260154380481	0.9213575406653975
M300732	0	1	0	Colon	Positive	MSEB0010	G121eO301A	B11	12575.2964	20313.68812	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	15530436	190516	1685384	13453734	127424	35140	24018	6156	62110	2329565400	25719550	929358114	2284893	321102	261508	201734	1500549	0.7532931428571429	0.5582221428571429	0.30930246657142857	190516	188374	187446	1072	596	199	189444	187778	187247	187048	120793	66255	120793	0	0.4714	2888127.5	0.37660000000000005	0.40454285714285715	13.733457142857143	27617	22566	196	991	51370	0.43928362857699044	excluded	15530436	190516	0.9877327333244218	0.39894055517823196	6.902575046830623e-5	3.8376256790215034e-5	1.2813548827605355e-5	187048	0.0077778241383564505	0.6340307375758466	0.645786108378598	0
M300733	29	21.62334844151614	3.3391084614600923	Colon	Positive	MSEB0010	G121eO301A	B11	12653.67	19720.44008	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	28834124	1551280	3082272	25098646	176051	71798	7193	10317	86743	4325118600	226501713	1712335290	2969965	648138	117192	376821	1827814	0.743315	0.5272524285714286	0.42356102671428575	1551280	1550754	1549024	296	1593	58	1550984	1549161	1548966	1548918	1269025	279893	1269025	989002	0.74285	2673203.6666666665	0.33795714285714284	0.3641285714285714	16.271328571428572	291924	67475	748	8048	368195	0.18325887097869337	retained	28834124	1551280	0.9461998568085509	0.3959048175002646	1.0265614450433799e-5	5.524703993088189e-5	2.0115055342066228e-6	1548918	0.0440112208714924	0.8180502552730649	0.8192977291244598	0.7793400445223695
M300734	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B11	17189.2718	29742.57816	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	36948218	40004	4119230	33686822	261079	116478	7761	10829	126011	5542232700	5247973	2304128109	4189595	1039358	141524	429898	2578815	0.757628	0.5633967142857143	0.42177091285714285	40004	39770	34634	167	4391	42	39837	35379	34592	34572	4511	30061	4511	0	NA	NA	0.2569857142857143	0.27852857142857146	13.768242857142857	8309	4910	17	66	13302	0.3691174259509848	excluded	36948218	40004	0.9989172955513037	0.41574005165824235	4.519839089398033e-6	1.1884199665596863e-4	1.1367259985312418e-6	34572	1.2208978522320075e-4	0.11276372362763723	0.13048131435844035	0
M300735	57	34.104233817832196	3.6272579018823055	Colon	Positive	MSEB0010	G121eO301A	B11	11471.31336	19136.4	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	63583828	5031612	6887756	54168787	388646	156555	18319	23242	190530	9537574200	728445565	3718200354	6565164	1409328	291371	868435	3996030	0.7352977142857143	0.5317821428571429	0.4237363722857143	5031612	5030532	5021594	623	7859	120	5030989	5022673	5021474	5021360	4172060	849300	4172060	3779302	0.7016333333333332	2621811.5	0.4334	0.4613857142857143	16.79667142857143	932060	213144	2812	27516	1175532	0.18131705474627657	retained	63583828	5031612	0.9208664819614195	0.3898475939510908	9.798088910280771e-6	1.236006111491117e-4	1.8872723422691695e-6	5021360	0.06561511206906259	0.8291696577558046	0.8308625551643379	0.9058599349002651
M300736	75	37.63617548895655	3.755122207987149	Colon	Positive	MSEB0010	G121eO301A	B11	13507.3447	18129.9332	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	30973352	9309670	3018156	20464878	152580	46496	9132	14726	82226	4646002800	1372548298	1373851113	2754957	442639	122425	547891	1642002	0.6848958571428572	0.5173031428571429	0.2396701794285714	9309670	9303234	9266378	5800	36630	241	9303870	9266604	9266137	9265996	7588191	1677805	7588191	7084098	0.75715	2650469.8333333335	0.5379571428571429	0.5651714285714285	16.780228571428573	1774721	417861	4081	50438	2247101	0.1859555934512957	retained	30973352	9309670	0.6994296903996701	0.2957060449898997	1.8725774336597473e-4	0.0011826295068095955	7.780882095034467e-6	9265996	0.24499095222241365	0.8150870009355863	0.8189288016096704	0.9335687517617836
M300737	0	1	0	Colon	Positive	MSEB0010	G121eO301A	B11	13457.11914	17998.49878	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	25445734	375458	3040278	22973852	154051	56127	5576	8191	84157	3816860100	54367982	1582877341	2570595	518939	98899	322110	1630647	0.7528295714285714	0.5096105714285714	0.37013911514285713	375458	173898	161918	199447	11823	86	176011	162075	161832	161812	49971	111841	49971	0	0.32134999999999997	3425391.6666666665	0.2371	0.25707142857142856	15.077557142857144	102666	48119	71	659	151515	0.3175857175857176	excluded	25445734	375458	0.985244756547404	0.4147066697571651	0.00783813113820965	4.646358403337864e-4	3.3797413743301726e-6	161812	0.001963826235077361	0.1330934485348561	0.30882134823128077	0
M300738	68	37.23865209132121	3.6571721839628184	Colon	Positive	MSEB0010	G121eO301A	B11	13010.05838	17942.33102	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	35401942	9021226	3429124	25307346	187492	69381	9069	19491	89551	5310291300	1313629917	1693665265	3375981	629528	134873	754963	1856617	0.6990211428571429	0.5373215714285714	0.3100993542857143	9021226	9018654	9017214	2071	1376	116	9019155	9017278	9017098	9016982	7556027	1460955	7556027	7002949	0.7217333333333333	2651535.1666666665	0.5361428571428571	0.5633571428571428	16.781785714285714	1684885	356229	5011	49314	2095439	0.17000208548184892	retained	35401942	9021226	0.7451770866129321	0.31894018036261024	5.84996156425543e-5	3.886792425116114e-5	3.2766564048943983e-6	9016982	0.2134353815957328	0.837583162199905	0.8379773853380211	0.9268030672733171
M300739	0	1	0	Colon	NegativeReaction	MSEB0010	G121eO301R	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	59797686	27428	7320324	54235765	375765	129985	30459	24065	191256	8969652900	2893242	3777728749	6573021	1203667	401311	893716	4074327	0.7511198571428571	0.5832727142857143	0.4184812667142857	27428	26574	25180	432	1220	97	26996	25354	25083	24986	97	24889	97	0	NA	NA	0.6679714285714285	0.6899142857142857	8.2269	6487	2918	25	101	9531	0.3061588500681985	excluded	59797686	27428	0.9995413200437221	0.4211677743962645	7.224359818873259e-6	2.0402127266262445e-5	1.622136348219227e-6	24986	1.622136348219227e-6	0.0035365320110835644	0.003882174017449772	0
M300740	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B11	17787.8361	12522.87874	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	24873786	179000	3010386	22526361	158612	60165	6772	8773	82902	3731067900	25640435	1557835721	2642014	547526	106141	343733	1644614	0.7519158571428571	0.5138921428571428	0.3970694242857143	179000	177984	174130	957	3800	71	178043	174184	174059	174026	1335	172691	1335	0	0.37034	3732124.2	0.3089	0.3343	14.574971428571429	26644	10172	69	188	37073	0.27437757937043133	excluded	24873786	179000	0.9928036688906144	0.4175307881692531	3.847423950660346e-5	1.5277127494785073e-4	2.854410663499316e-6	174026	5.367096106720545e-5	0.0074581005586592175	0.007671267511751118	0
M300741	62	34.04726493628844	3.6816292629842886	Colon	Positive	MSEB0010	G121eO301A	B11	12684.36776	17716.75106	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	16670480	6802488	1307482	9683989	84132	35448	5490	5561	37633	2500572000	1000355472	631211460	1348712	319924	72210	194526	762052	0.6631394285714286	0.523406	0.1987970892	6802488	6770264	6750266	31424	19842	1619	6771064	6750422	6748647	6748518	5537277	1211241	5537277	5076680	0.7405499999999999	2690178	0.4846714285714286	0.5137285714285714	16.746828571428573	1295010	309419	3301	36674	1644404	0.1881648305404268	retained	16670480	6802488	0.5919440831937652	0.25242682874158395	0.0018850087100071504	0.001190247671332799	9.711777945206137e-5	6748518	0.3321606216497665	0.8140076101567544	0.8205174825050477	0.9168188624119762
M300742	69	35.56029925406285	3.8199395239651217	Colon	Positive	MSEB0010	G121eO301A	B11	12621.54598	17543.53628	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19391712	8552398	1386254	10684885	91837	37816	7016	7505	39500	2908756800	1259733256	693802201	1498149	344580	91293	268172	794104	0.6540375714285714	0.5182212857142857	0.19501767168571427	8552398	8503978	8482986	47500	20736	171	8504898	8483242	8482815	8482714	6993516	1489198	6993516	6482181	0.7214333333333333	2662528.8333333335	0.5139571428571429	0.5424142857142857	16.790071428571427	1650806	391088	4061	45967	2091922	0.18695152113702135	retained	19391712	8552398	0.558966325407473	0.2385219008340608	0.002449500075083623	0.0010693228117249266	8.818200270301044e-6	8482714	0.3606445887810215	0.8177257419498016	0.824443214754146	0.92688441693706
M300743	63	35.02377745968155	3.6739386158699396	Colon	Positive	MSEB0010	G121eO301A	B11	12372.90116	16657.59968	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	34810024	7039646	3594822	26329575	206878	78228	10727	17324	100599	5221503600	1021192800	1768995341	3524607	702072	163678	605610	2053247	0.7082802857142857	0.5206818571428571	0.354934165	7039646	7033862	7032128	5341	1677	100	7034305	7032185	7032028	7031932	5870282	1161650	5870282	5394929	0.7177500000000001	2682135.8333333335	0.4864857142857143	0.5142571428571429	16.815685714285713	1300232	308410	3512	37657	1649811	0.18693656424887456	retained	34810024	7039646	0.7977695734998631	0.33879040914574876	1.5343281578892332e-4	4.8175778333275495e-5	2.872735738418336e-6	7031932	0.16863768895993866	0.8338888063405461	0.8348035788741984	0.9190238220242231
M300744	30	22.399800173440607	3.141042941153404	Colon	Positive	MSEB0010	G121eO301A	B11	11994.45138	14153.12974	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	24819276	1756482	2635388	21324827	147314	58334	7455	6881	74644	3722891400	257155615	1459981090	2481790	525011	108541	266431	1581807	0.739006	0.5241322857142857	0.335769154	1756482	1754428	1749806	1586	4436	132	1754896	1749992	1749674	1749566	1434632	314934	1434632	1118819	0.7564333333333333	2672861	0.33735714285714286	0.36364285714285716	16.359457142857142	315674	87261	847	9721	413503	0.21102869870351607	retained	24819276	1756482	0.9292291201403297	0.39216322291861644	6.390194460144606e-5	1.7873204681715938e-4	5.318446839464616e-6	1749566	0.05780313656208183	0.8167644188781895	0.819993072567711	0.779864801565837
M300745	47	30.03705405231403	3.383860317741843	Colon	Positive	MSEB0010	G121eO301A	B11	12007.49698	14299.24046	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	37946444	3272650	4671454	31844048	232572	80318	10260	16709	125285	5691966600	477758247	2201063055	4004469	739477	167156	634815	2463021	0.7326442857142857	0.5233467142857143	0.37946539385714284	3272650	3271568	3241542	799	29568	96	3271851	3242000	3241446	3241368	2642740	598628	2642740	2293004	0.6870833333333333	2672605.6666666665	0.38215714285714286	0.4096	16.68617142857143	609351	154051	1621	18216	783239	0.19668453690380586	retained	37946444	3272650	0.9137560821245859	0.38669641086790635	2.10559914388816e-5	7.792034478909276e-4	2.5298813243211933e-6	3241368	0.06964394344829782	0.8075229554031137	0.8153162491886142	0.8676615936490157
M300746	0	1	0	Colon	NegativeCollection	MSEB0010	G121eO301Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	30198210	8854	3627348	27565674	199915	75028	10392	8134	106361	4529731500	1029291	1898541858	3233541	678209	149387	321200	2084745	0.7542897142857143	0.564963	0.4007447497142857	8854	8700	7902	78	743	23	8776	7957	7879	7860	477	7383	477	0	NA	NA	0.3568	0.3833	11.304185714285714	1677	901	20	15	2613	0.344814389590509	excluded	30198210	8854	0.9997068038138684	0.41912900532846153	2.582934551418776e-6	2.4604107329540394e-5	7.616345472132289e-7	7860	1.5795638218291746e-5	0.053873955274452226	0.06068702290076336	0
M300747	68	37.78390881827889	3.572193320567568	Colon	Positive	MSEB0010	G121eO301A	B11	12029.34836	14662.47546	5000	Lid8_Covaris_500639	Success	3	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	35216960	9787084	3755070	23926054	213669	79226	9852	23318	101273	5282544000	1435356290	1618266823	3808221	723499	143354	880387	2060981	0.6927191428571429	0.5351101428571429	0.31366890985714285	9787084	9722288	9720238	62930	1989	181	9724154	9720299	9720057	9719882	8132479	1587403	8132479	7554085	0.7142833333333333	2691112.1666666665	0.5565714285714286	0.5830714285714286	16.775342857142856	1765527	434707	5141	51806	2257181	0.19258845435966368	retained	35216960	9787084	0.7220917421605954	0.30634232729533345	0.0017869231188609124	5.6478469464712456e-5	5.139569116698318e-6	9719882	0.23092507132926862	0.8309399408444844	0.8366849515251317	0.9288785129356005
M300748	54	31.478372778733604	3.514702173069518	Colon	Positive	MSEB0010	G121eO301A	B11	12076.59094	15671.86506	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	47813730	4618030	5510930	39918298	293712	109232	10316	15667	158497	7172059500	674280114	2726936788	4893934	991427	172554	634366	3095587	0.7331524285714286	0.5156377142857143	0.380470602	4618030	4613390	4604156	4136	8910	128	4613894	4604480	4604028	4603920	3778627	825293	3778627	3372750	0.68345	2661592.6666666665	0.42542857142857143	0.4533571428571429	16.777371428571428	849871	216115	2154	24518	1092658	0.19778832901054128	retained	47813730	4618030	0.9034162362986531	0.38021669898304666	8.650234984804574e-5	1.863481472790347e-4	2.67705531444629e-6	4603920	0.07902807415359563	0.8182335324803001	0.8207412379016142	0.8925861165973779
M300749	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B11	8706.30096	29038.14926	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	33979592	58876	3895132	31052391	211942	79938	7583	9643	114778	5096938800	8097887	2133944174	3587927	725744	131721	374572	2355890	0.7574184285714286	0.6249557142857143	0.4223110955714286	58876	57874	53674	937	4006	25	57939	53868	53649	53636	950	52686	950	0	NA	NA	0.2499142857142857	0.27112857142857144	14.236314285714286	20068	4335	24	57	24484	0.17705440287534716	excluded	33979592	58876	0.9982673129212382	0.4186717278221979	2.757537524288108e-5	1.1789429372783522e-4	7.357357322006691e-7	53636	2.7957957823625427e-5	0.016135607038521637	0.01771198448803043	0
M300750	61	33.631773119038755	3.6846660591789275	Colon	Positive	MSEB0010	G121eO301A	B11	12060.51008	16688.9842	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	42515480	6498154	4796614	33496256	261892	95272	12455	18192	135973	6377322000	947787652	2288008602	4407160	869325	187589	730648	2619598	0.7181958571428572	0.5166561428571429	0.3591899012857143	6498154	6495772	6494054	1742	1651	167	6496412	6494121	6493887	6493728	5434022	1059706	5434022	4950601	0.6940500000000001	2652035.6666666665	0.4857	0.5134857142857142	16.795485714285714	1207600	294729	3220	34627	1540176	0.19136059774986755	retained	42515480	6498154	0.8471579293001044	0.35877263246234076	4.097331136800055e-5	3.883291450549306e-5	3.927981055370891e-6	6493728	0.1278127872483152	0.8362408770244596	0.8368108427085336	0.9110380856021562
M300751	67	36.97639341073712	3.688003063904183	Colon	Positive	MSEB0010	G121eO301A	B11	11931.1964	19713.76962	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	33272966	8305184	3244036	23489875	177756	52583	22800	13924	88449	4990944900	1216465199	1575375817	3091246	493251	268778	486749	1842468	0.697719	0.5219067142857142	0.25042820585714287	8305184	8299258	8296806	5158	2359	201	8300026	8296899	8296605	8296410	6871252	1425158	6871252	6328742	0.7150833333333333	2680883	0.5066428571428571	0.5347285714285714	16.810628571428573	1554381	358431	3825	46208	1962845	0.18260789822935586	retained	33272966	8305184	0.7503924357089176	0.31564680607874473	1.5502074567082477e-4	7.089839841750206e-5	6.040940263636251e-6	8296410	0.20651155655915976	0.8273449450367385	0.8282199168073902	0.921046411920273
M300752	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B12	13243.9702	30714.35286	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	negative	4583592	78044	627154	4059796	32695	13217	907	1769	16802	687538800	10756594	282911862	556785	124265	16178	72084	344258	0.7513898571428571	0.5606077142857143	0.2501874629714286	78044	77256	57300	764	19758	37	77280	57498	57263	57260	1415	55845	1415	0	NA	NA	0.47519999999999996	0.5047	12.581514285714285	21031	10141	47	164	31383	0.32313673007679317	excluded	4583592	78044	0.9829731791136733	0.4114849401953752	1.6668150219303988e-4	0.004310593089437279	8.072271703066067e-6	57260	3.08709850265905e-4	0.018130798011378197	0.024711840726510653	0
M300753	55	30.721152931292163	3.578878783321859	Colon	Positive	MSEB0010	G121eO301A	B12	13884.29948	20066.12646	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	21783290	7767908	1839952	13796201	124452	49651	12338	12793	49670	3267493500	1137456917	896619588	2134659	478228	158969	471897	1025565	0.6636615714285714	0.497749	0.22472345	7767908	5870048	5867578	1884216	2341	125	5883692	5867707	5867453	5867358	4878827	988531	4878827	4439734	0.5148833333333334	2615395.1666666665	0.4731	0.5015428571428572	16.717814285714287	1129246	1100028	2883	30438	2262595	0.4861798068147415	retained	21783290	7767908	0.6434006066117652	0.2744059285810362	0.08649822868813664	1.0746769656925102e-4	5.738343473368807e-6	5867358	0.22397108058516413	0.6280747660760143	0.8315202515339953	0.9100002931032398
M300754	0	1	0	Colon	NegativeReaction	MSEB0010	G121eO301R	B12	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Full	TecanUDI_A_8nt	negative	23444132	9900	3317928	21122024	161439	46955	16461	9086	88937	3516619800	1106797	1466349294	2789097	465768	191599	351047	1780683	0.7610588571428571	0.6096254285714285	0.20507416985714286	9900	9506	8518	203	883	54	9697	8623	8464	8414	83	8331	83	0	NA	NA	0.5627714285714286	0.5893857142857143	9.024942857142857	2327	899	35	8	3269	0.27500764759865404	excluded	23444132	9900	0.999577719490745	0.416976920280094	8.65888316957096e-6	3.766400905778896e-5	2.3033482322996647e-6	8414	3.5403315422383734e-6	0.008383838383838384	0.00986451152840504	0
M300755	62	32.19498603665866	3.8222227609065085	Colon	Positive	MSEB0010	G121eO301A	B12	13715.67514	19528.97232	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	27759756	6492506	2597050	20184105	164494	68661	7522	9878	78433	4163963400	952977991	1349845669	2719111	614124	112684	372719	1619584	0.6998508571428571	0.5183457142857143	0.3093700955714286	6492506	6491398	6489252	683	2085	99	6491823	6489313	6489153	6489058	5432549	1056509	5432549	4965486	0.6906	2572602.6666666665	0.49168571428571434	0.5196000000000001	16.732285714285712	1290252	274430	3218	34666	1602566	0.17124411724696517	retained	27759756	6492506	0.7661180451297915	0.32417327899664056	2.460396265730866e-5	7.510872934185732e-5	3.566313767311211e-6	6489058	0.1956987302049773	0.8367414677783894	0.8371860753902954	0.9140250736808817
M300756	86	35.91843417785024	3.881915816876161	Colon	Positive	MSEB0010	G121eO301A	B12	13508.6447	19087.25324	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19192550	17785300	405666	3117687	50477	13234	9348	21102	6793	2878882500	2622456520	112784156	1152178	131055	95863	732243	193017	0.5564502857142857	0.5258407142857143	0.08002695165714285	17785300	17781426	17778804	2891	2548	189	17782409	17778878	17778615	17778430	14885871	2892559	14885871	14202262	0.7195333333333334	2585821.6666666665	0.5745142857142858	0.6004857142857143	17.0515	3584675	715556	9201	93385	4402817	0.16252231241952594	retained	19192550	17785300	0.07332272157686186	0.03917636652416345	1.5063136477435254e-4	1.3275984691976835e-4	9.84757106273007e-6	17778430	0.775606732820808	0.8369760982384329	0.8372995253236647	0.9540766542985627
M300757	67	32.868965202759824	3.902127862198058	Colon	Positive	MSEB0010	G121eO301A	B12	13209.3237	18911.46378	5000	Lid8_Covaris_500639	Fail	3	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	28509168	8757876	2631892	18606096	150564	56377	9004	13565	71618	4276375200	1294498116	1248412701	2602704	518122	117431	494116	1473035	0.6832535714285715	0.5207641428571429	0.2634615775714286	8757876	8755478	8748996	1681	6329	191	8756195	8749149	8748805	8748644	7438195	1310449	7438195	6912677	0.7358	2578243.6666666665	0.5804142857142858	0.6062428571428571	16.5731	1791060	355359	4394	46893	2197706	0.16169542240863882	retained	28509168	8757876	0.6928049250683148	0.2919324527464288	5.896348851709738e-5	2.2199876194212333e-4	6.69959923067555e-6	8748644	0.2609053691079305	0.8493149480536148	0.8502111870136675	0.929348719682665
M300758	80	39.610746707216414	3.712980716900071	Colon	Positive	MSEB0010	G121eO301A	B12	13454.4955	18211.87688	5000	Lid8_Covaris_500639	Fail	3	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19807412	14664330	852978	5849363	61196	19293	7854	14555	19494	2971111800	2169604240	334822955	1234374	185886	87614	499835	461039	0.599456	0.5320728571428571	0.13068423831428572	14664330	14658612	14655416	4631	3113	229	14659699	14655499	14655187	14654972	12303244	2351728	12303244	11668085	0.7549333333333333	2652269	0.5852999999999999	0.6125285714285714	16.8669	2764497	596952	7877	82575	3451901	0.17293427592506275	retained	19807412	14664330	0.25965441623570007	0.1126928158677839	2.33801366882256e-4	1.5716338913937875e-4	1.1561328658181089e-5	14654972	0.6211434386279238	0.8389912120090042	0.8395269537191883	0.9483746725660321
M300759	88	38.31020256872412	3.9681041715665506	Colon	Positive	MSEB0010	G121eO301A	B12	13356.62736	17525.29242	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19249204	16868806	491022	3572916	49950	16118	10525	13009	10298	2887380600	2495496542	162468388	1030853	159501	108799	457076	305477	0.5597822857142857	0.5145272857142857	0.1096191998	16868806	16862840	16859342	4634	3392	328	16864172	16859448	16859014	16858712	13996825	2861887	13996825	13334478	0.7142666666666666	2587092	0.6226714285714285	0.6483	16.751414285714286	3390897	719210	8118	91720	4209945	0.17083596103987106	retained	19249204	16868806	0.12366215247134375	0.05626843513459916	2.4073722736794726e-4	1.7621507881572662e-4	1.703966564019998e-5	16858712	0.7271378598304636	0.8297460413025083	0.8302428441745727	0.95267876822065
M300760	64	31.798645337775582	3.8262726121939	Colon	Positive	MSEB0010	G121eO301A	B12	12866.49454	15050.06616	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	21348604	18904848	534638	3470471	133832	56806	47643	17694	11689	3202290600	2801899568	163502702	2176748	702184	626000	557637	290927	0.5249255714285714	0.47685442857142857	0.08180697214142857	18904848	18885012	8446648	14672	10362254	218	18890176	8522758	8446430	8446266	6871274	1574992	6871274	6341125	0.33695	2504367.5	0.5069857142857143	0.5367571428571428	16.751528571428572	4678771	1741919	3859	43866	6468415	0.2692961104072636	retained	21348604	18904848	0.11446912407012655	0.051058046387170486	6.872580520955843e-4	0.4853832128789311	1.0211440523230466e-5	8446266	0.3218605769257793	0.36346623892453406	0.8135280134440473	0.9228456033044236
M300761	96	38.087332070602805	3.935484967385562	Colon	Positive	MSEB0010	G121eO301A	B12	12921.93834	15311.99024	5000	Lid8_Covaris_500639	Success	3	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	23205464	21053868	528846	3475824	60018	16974	12434	20868	9742	3480819600	3120160896	147435076	1344451	170241	128270	735196	310744	0.5559427142857143	0.5201935714285715	0.07319684337142857	21053868	21047496	21046144	4811	1262	318	21049057	21046234	21045826	21045508	17438606	3606902	17438606	16742672	0.7511833333333334	2600208.1666666665	0.6245142857142857	0.6497571428571429	16.901471428571426	4118424	898051	10259	113349	5140083	0.17471527210747376	retained	23205464	21053868	0.09271936988633367	0.042356425480941325	2.0732186178220785e-4	5.4383743414912974e-5	1.3703669101380605e-5	21045508	0.7514870635639951	0.8282851398137387	0.8286141631743933	0.9600923376558883
M300762	0	1	0	Colon	NegativeCollection	MSEB0010	G121eO301Z	B12	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Full	TecanUDI_A_8nt	negative	4317454	124010	643184	3823539	34289	14415	940	2135	16799	647618100	17479285	263333480	554964	139269	16586	86044	313065	0.7567732857142857	0.55931	0.04418586111428571	124010	123780	83394	200	38954	59	123810	84826	83335	83332	947	82385	947	0	NA	NA	0.46645714285714285	0.49724285714285715	11.778628571428571	31018	18739	81	83	49921	0.3753730894813806	excluded	4317454	124010	0.9712770535598063	0.4066184685079061	4.632359719408707e-5	0.009022447025492339	1.3665461172255686e-5	83332	2.1934223271400229e-4	0.007636480928957342	0.011364181826909231	0
